test_ID,Dataset,Adjacencia,k,Ponderacao,Simetrica,Conectado,Propagacao,PorcRot,NumExp,SeedExp,TempExp,NumNRot,Acuracia,F_measure
415,ace_ECFP_6.data,symFKNN,2,HM,True,True,LapRLS,0.1,0,65,0.3790583888689677,0,0.5,0.2803391626921038
416,ace_ECFP_6.data,symFKNN,2,LLE,True,True,LapRLS,0.02,0,76,0.3905459642410278,0,0.5,0.3184275184275184
417,ace_ECFP_6.data,symFKNN,2,LLE,True,True,LapRLS,0.05,0,127,0.401526939868927,0,0.5,0.3230963883137796
418,ace_ECFP_6.data,symFKNN,2,LLE,True,True,LapRLS,0.08,0,40,0.4139615019162496,0,0.5,0.2813295975547631
419,ace_ECFP_6.data,symFKNN,2,LLE,True,True,LapRLS,0.1,0,65,0.4244794964790344,0,0.5,0.2803391626921038
420,ace_ECFP_6.data,MST,2,RBF,True,True,LapRLS,0.02,0,76,0.4385724623998006,0,0.5,0.3184275184275184
421,ace_ECFP_6.data,MST,2,RBF,True,True,LapRLS,0.05,0,127,0.449841837088267,0,0.5,0.3230963883137796
422,ace_ECFP_6.data,MST,2,RBF,True,True,LapRLS,0.08,0,40,0.4607493956883748,0,0.5,0.2813295975547631
423,ace_ECFP_6.data,MST,2,RBF,True,True,LapRLS,0.1,0,65,0.4717261672019958,0,0.5,0.2803391626921038
424,ace_ECFP_6.data,MST,2,HM,True,True,LapRLS,0.02,0,76,0.4876568913459778,0,0.5,0.3184275184275184
425,ace_ECFP_6.data,MST,2,HM,True,True,LapRLS,0.05,0,127,0.4985103368759155,0,0.5,0.3230963883137796
426,ace_ECFP_6.data,MST,2,HM,True,True,LapRLS,0.08,0,40,0.5090279340744018,0,0.5,0.2813295975547631
427,ace_ECFP_6.data,MST,2,HM,True,True,LapRLS,0.1,0,65,0.5198845863342285,0,0.5,0.2803391626921038
428,ace_ECFP_6.data,MST,2,LLE,True,True,LapRLS,0.02,0,76,0.5309712370236714,0,0.5,0.3184275184275184
429,ace_ECFP_6.data,MST,2,LLE,True,True,LapRLS,0.05,0,127,0.5421928405761719,0,0.5,0.3230963883137796
430,ace_ECFP_6.data,MST,2,LLE,True,True,LapRLS,0.08,0,40,0.5534645875295003,0,0.5,0.2813295975547631
431,ace_ECFP_6.data,MST,2,LLE,True,True,LapRLS,0.1,0,65,0.5643479307492574,0,0.5,0.2803391626921038
432,ace_ECFP_6.data,mutKNN,4,RBF,True,True,LapRLS,0.02,0,76,0.5777073780695597,0,0.5,0.3184275184275184
433,ace_ECFP_6.data,mutKNN,4,RBF,True,True,LapRLS,0.05,0,127,0.589257816473643,0,0.5,0.3230963883137796
434,ace_ECFP_6.data,mutKNN,4,RBF,True,True,LapRLS,0.08,0,40,0.5996349374453227,0,0.5,0.2813295975547631
435,ace_ECFP_6.data,mutKNN,4,RBF,True,True,LapRLS,0.1,0,65,0.6103087107340495,0,0.5,0.2803391626921038
436,ace_ECFP_6.data,mutKNN,4,HM,True,True,LapRLS,0.02,0,76,0.6262401262919108,0,0.5,0.3184275184275184
437,ace_ECFP_6.data,mutKNN,4,HM,True,True,LapRLS,0.05,0,127,0.6365404844284057,0,0.5,0.3230963883137796
438,ace_ECFP_6.data,mutKNN,4,HM,True,True,LapRLS,0.08,0,40,0.6468463182449341,0,0.5,0.2813295975547631
439,ace_ECFP_6.data,mutKNN,4,HM,True,True,LapRLS,0.1,0,65,0.6583922545115153,0,0.5,0.2803391626921038
440,ace_ECFP_6.data,mutKNN,4,LLE,True,True,LapRLS,0.02,0,76,0.6705977002779643,0,0.5,0.3184275184275184
441,ace_ECFP_6.data,mutKNN,4,LLE,True,True,LapRLS,0.05,0,127,0.6813015460968017,0,0.5,0.3230963883137796
442,ace_ECFP_6.data,mutKNN,4,LLE,True,True,LapRLS,0.08,0,40,0.6920810500780742,0,0.5,0.2813295975547631
443,ace_ECFP_6.data,mutKNN,4,LLE,True,True,LapRLS,0.1,0,65,0.7021791537602743,0,0.5,0.2803391626921038
444,ace_ECFP_6.data,symKNN,4,RBF,True,True,LapRLS,0.02,0,76,0.7157393137613932,0,0.5,0.3184275184275184
445,ace_ECFP_6.data,symKNN,4,RBF,True,True,LapRLS,0.05,0,127,0.7272675355275472,0,0.5,0.3230963883137796
446,ace_ECFP_6.data,symKNN,4,RBF,True,True,LapRLS,0.08,0,40,0.7379091103871663,0,0.5,0.2813295975547631
447,ace_ECFP_6.data,symKNN,4,RBF,True,True,LapRLS,0.1,0,65,0.749657126267751,0,0.5,0.2803391626921038
448,ace_ECFP_6.data,symKNN,4,HM,True,True,LapRLS,0.02,0,76,0.766094179948171,0,0.5,0.3184275184275184
449,ace_ECFP_6.data,symKNN,4,HM,True,True,LapRLS,0.05,0,127,0.7765272537867228,0,0.5,0.3230963883137796
450,ace_ECFP_6.data,symKNN,4,HM,True,True,LapRLS,0.08,0,40,0.7874791502952576,0,0.5,0.2813295975547631
451,ace_ECFP_6.data,symKNN,4,HM,True,True,LapRLS,0.1,0,65,0.7982935746510823,0,0.5,0.2803391626921038
452,ace_ECFP_6.data,symKNN,4,LLE,True,True,LapRLS,0.02,0,76,0.8100296139717102,0,0.5,0.3184275184275184
453,ace_ECFP_6.data,symKNN,4,LLE,True,True,LapRLS,0.05,0,127,0.8206142981847128,0,0.5,0.3230963883137796
454,ace_ECFP_6.data,symKNN,4,LLE,True,True,LapRLS,0.08,0,40,0.8314681887626648,0,0.5,0.2813295975547631
455,ace_ECFP_6.data,symKNN,4,LLE,True,True,LapRLS,0.1,0,65,0.8420697768529256,0,0.5,0.2803391626921038
456,ace_ECFP_6.data,symFKNN,4,RBF,True,True,LapRLS,0.02,0,76,0.8556030750274658,0,0.5,0.3184275184275184
457,ace_ECFP_6.data,symFKNN,4,RBF,True,True,LapRLS,0.05,0,127,0.8674398581186931,0,0.5,0.3230963883137796
458,ace_ECFP_6.data,symFKNN,4,RBF,True,True,LapRLS,0.08,0,40,0.8776191711425781,0,0.5,0.2813295975547631
459,ace_ECFP_6.data,symFKNN,4,RBF,True,True,LapRLS,0.1,0,65,0.8889855106671651,0,0.5,0.2803391626921038
460,ace_ECFP_6.data,symFKNN,4,HM,True,True,LapRLS,0.02,0,76,0.9051732699076336,0,0.5,0.3184275184275184
461,ace_ECFP_6.data,symFKNN,4,HM,True,True,LapRLS,0.05,0,127,0.9159108757972716,0,0.5,0.3230963883137796
462,ace_ECFP_6.data,symFKNN,4,HM,True,True,LapRLS,0.08,0,40,0.9260276277860006,0,0.5,0.2813295975547631
463,ace_ECFP_6.data,symFKNN,4,HM,True,True,LapRLS,0.1,0,65,0.9377938628196716,0,0.5,0.2803391626921038
464,ace_ECFP_6.data,symFKNN,4,LLE,True,True,LapRLS,0.02,0,76,0.951287317276001,0,0.5,0.3184275184275184
465,ace_ECFP_6.data,symFKNN,4,LLE,True,True,LapRLS,0.05,0,127,0.9625478823979696,0,0.5,0.3230963883137796
466,ace_ECFP_6.data,symFKNN,4,LLE,True,True,LapRLS,0.08,0,40,0.9730135877927144,0,0.5,0.2813295975547631
467,ace_ECFP_6.data,symFKNN,4,LLE,True,True,LapRLS,0.1,0,65,0.9834158976872762,0,0.5,0.2803391626921038
468,ace_ECFP_6.data,MST,4,RBF,True,True,LapRLS,0.02,0,76,0.9996219635009764,0,0.5,0.3184275184275184
469,ace_ECFP_6.data,MST,4,RBF,True,True,LapRLS,0.05,0,127,1.0103320240974427,0,0.5,0.3230963883137796
470,ace_ECFP_6.data,MST,4,RBF,True,True,LapRLS,0.08,0,40,1.0209210753440856,0,0.5,0.2813295975547631
471,ace_ECFP_6.data,MST,4,RBF,True,True,LapRLS,0.1,0,65,1.0314731359481812,0,0.5,0.2803391626921038
472,ace_ECFP_6.data,MST,4,HM,True,True,LapRLS,0.02,0,76,1.046870481967926,0,0.5,0.3184275184275184
473,ace_ECFP_6.data,MST,4,HM,True,True,LapRLS,0.05,0,127,1.0583606680234274,0,0.5,0.3230963883137796
474,ace_ECFP_6.data,MST,4,HM,True,True,LapRLS,0.08,0,40,1.0697179396947225,0,0.5,0.2813295975547631
475,ace_ECFP_6.data,MST,4,HM,True,True,LapRLS,0.1,0,65,1.0797598282496137,0,0.5,0.2803391626921038
476,ace_ECFP_6.data,MST,4,LLE,True,True,LapRLS,0.02,0,76,1.0922775904337565,0,0.5,0.3184275184275184
477,ace_ECFP_6.data,MST,4,LLE,True,True,LapRLS,0.05,0,127,1.1036142071088155,0,0.5,0.3230963883137796
478,ace_ECFP_6.data,MST,4,LLE,True,True,LapRLS,0.08,0,40,1.1139714002609251,0,0.5,0.2813295975547631
479,ace_ECFP_6.data,MST,4,LLE,True,True,LapRLS,0.1,0,65,1.1252936442693076,0,0.5,0.2803391626921038
480,ace_ECFP_6.data,mutKNN,6,RBF,True,True,LapRLS,0.02,0,76,1.139792839686076,0,0.5,0.3184275184275184
481,ace_ECFP_6.data,mutKNN,6,RBF,True,True,LapRLS,0.05,0,127,1.1510002215703328,0,0.5,0.3230963883137796
482,ace_ECFP_6.data,mutKNN,6,RBF,True,True,LapRLS,0.08,0,40,1.1614364345868429,0,0.5,0.2813295975547631
483,ace_ECFP_6.data,mutKNN,6,RBF,True,True,LapRLS,0.1,0,65,1.1748525222142538,0,0.5,0.2803391626921038
484,ace_ECFP_6.data,mutKNN,6,HM,True,True,LapRLS,0.02,0,76,1.197493819395701,0,0.5,0.3184275184275184
485,ace_ECFP_6.data,mutKNN,6,HM,True,True,LapRLS,0.05,0,127,1.2114924709002175,0,0.5,0.3230963883137796
486,ace_ECFP_6.data,mutKNN,6,HM,True,True,LapRLS,0.08,0,40,1.2253787358601889,0,0.5,0.2813295975547631
487,ace_ECFP_6.data,mutKNN,6,HM,True,True,LapRLS,0.1,0,65,1.2394546548525491,0,0.5,0.2803391626921038
488,ace_ECFP_6.data,mutKNN,6,LLE,True,True,LapRLS,0.02,0,76,1.254068561395009,0,0.5,0.3184275184275184
489,ace_ECFP_6.data,mutKNN,6,LLE,True,True,LapRLS,0.05,0,127,1.2668603897094726,0,0.5,0.3230963883137796
490,ace_ECFP_6.data,mutKNN,6,LLE,True,True,LapRLS,0.08,0,40,1.2783184806505838,0,0.5,0.2813295975547631
491,ace_ECFP_6.data,mutKNN,6,LLE,True,True,LapRLS,0.1,0,65,1.2890265663464864,0,0.5,0.2803391626921038
492,ace_ECFP_6.data,symKNN,6,RBF,True,True,LapRLS,0.02,0,76,1.3036553184191386,0,0.5,0.3184275184275184
493,ace_ECFP_6.data,symKNN,6,RBF,True,True,LapRLS,0.05,0,127,1.3147053321202595,0,0.5,0.3230963883137796
494,ace_ECFP_6.data,symKNN,6,RBF,True,True,LapRLS,0.08,0,40,1.326071810722351,0,0.5,0.2813295975547631
495,ace_ECFP_6.data,symKNN,6,RBF,True,True,LapRLS,0.1,0,65,1.3373446782430014,0,0.5,0.2803391626921038
496,ace_ECFP_6.data,symKNN,6,HM,True,True,LapRLS,0.02,0,76,1.3522073030471802,0,0.5,0.3184275184275184
497,ace_ECFP_6.data,symKNN,6,HM,True,True,LapRLS,0.05,0,127,1.3633038600285847,0,0.5,0.3230963883137796
498,ace_ECFP_6.data,symKNN,6,HM,True,True,LapRLS,0.08,0,40,1.3746341546376546,0,0.5,0.2813295975547631
499,ace_ECFP_6.data,symKNN,6,HM,True,True,LapRLS,0.1,0,65,1.3850157578786215,0,0.5,0.2803391626921038
500,ace_ECFP_6.data,symKNN,6,LLE,True,True,LapRLS,0.02,0,76,1.3971357345581057,0,0.5,0.3184275184275184
501,ace_ECFP_6.data,symKNN,6,LLE,True,True,LapRLS,0.05,0,127,1.4098715464274088,0,0.5,0.3230963883137796
502,ace_ECFP_6.data,symKNN,6,LLE,True,True,LapRLS,0.08,0,40,1.420862631003062,0,0.5,0.2813295975547631
503,ace_ECFP_6.data,symKNN,6,LLE,True,True,LapRLS,0.1,0,65,1.430842439333598,0,0.5,0.2803391626921038
504,ace_ECFP_6.data,symFKNN,6,RBF,True,True,LapRLS,0.02,0,76,1.4443082173665365,0,0.5,0.3184275184275184
505,ace_ECFP_6.data,symFKNN,6,RBF,True,True,LapRLS,0.05,0,127,1.4556442062060038,0,0.5,0.3230963883137796
506,ace_ECFP_6.data,symFKNN,6,RBF,True,True,LapRLS,0.08,0,40,1.466094958782196,0,0.5,0.2813295975547631
507,ace_ECFP_6.data,symFKNN,6,RBF,True,True,LapRLS,0.1,0,65,1.476680258909861,0,0.5,0.2803391626921038
508,ace_ECFP_6.data,symFKNN,6,HM,True,True,LapRLS,0.02,0,76,1.494176411628723,0,0.5,0.3184275184275184
509,ace_ECFP_6.data,symFKNN,6,HM,True,True,LapRLS,0.05,0,127,1.5074785510698954,0,0.5,0.3230963883137796
510,ace_ECFP_6.data,symFKNN,6,HM,True,True,LapRLS,0.08,0,40,1.5187923669815064,0,0.5,0.2813295975547631
511,ace_ECFP_6.data,symFKNN,6,HM,True,True,LapRLS,0.1,0,65,1.5299334049224853,0,0.5,0.2803391626921038
512,ace_ECFP_6.data,symFKNN,6,LLE,True,True,LapRLS,0.02,0,76,1.543520180384318,0,0.5,0.3184275184275184
513,ace_ECFP_6.data,symFKNN,6,LLE,True,True,LapRLS,0.05,0,127,1.5538880189259847,0,0.5,0.3230963883137796
514,ace_ECFP_6.data,symFKNN,6,LLE,True,True,LapRLS,0.08,0,40,1.565168766180674,0,0.5,0.2813295975547631
515,ace_ECFP_6.data,symFKNN,6,LLE,True,True,LapRLS,0.1,0,65,1.5760540922482809,0,0.5,0.2803391626921038
516,ace_ECFP_6.data,MST,6,RBF,True,True,LapRLS,0.02,0,76,1.5923548102378846,0,0.5,0.3184275184275184
517,ace_ECFP_6.data,MST,6,RBF,True,True,LapRLS,0.05,0,127,1.6035433650016784,0,0.5,0.3230963883137796
518,ace_ECFP_6.data,MST,6,RBF,True,True,LapRLS,0.08,0,40,1.6147597988446554,0,0.5,0.2813295975547631
519,ace_ECFP_6.data,MST,6,RBF,True,True,LapRLS,0.1,0,65,1.6257667779922484,0,0.5,0.2803391626921038
520,ace_ECFP_6.data,MST,6,HM,True,True,LapRLS,0.02,0,76,1.6405864199002584,0,0.5,0.3184275184275184
521,ace_ECFP_6.data,MST,6,HM,True,True,LapRLS,0.05,0,127,1.651298209031423,0,0.5,0.3230963883137796
522,ace_ECFP_6.data,MST,6,HM,True,True,LapRLS,0.08,0,40,1.6621641993522644,0,0.5,0.2813295975547631
523,ace_ECFP_6.data,MST,6,HM,True,True,LapRLS,0.1,0,65,1.6729955236117044,0,0.5,0.2803391626921038
524,ace_ECFP_6.data,MST,6,LLE,True,True,LapRLS,0.02,0,76,1.6844459493954975,0,0.5,0.3184275184275184
525,ace_ECFP_6.data,MST,6,LLE,True,True,LapRLS,0.05,0,127,1.696486787001292,0,0.5,0.3230963883137796
526,ace_ECFP_6.data,MST,6,LLE,True,True,LapRLS,0.08,0,40,1.707141677538554,0,0.5,0.2813295975547631
527,ace_ECFP_6.data,MST,6,LLE,True,True,LapRLS,0.1,0,65,1.7186099648475648,0,0.5,0.2803391626921038
528,ace_ECFP_6.data,mutKNN,8,RBF,True,True,LapRLS,0.02,0,76,1.7314238548278809,0,0.5,0.3184275184275184
529,ace_ECFP_6.data,mutKNN,8,RBF,True,True,LapRLS,0.05,0,127,1.7421342174212138,0,0.5,0.3230963883137796
530,ace_ECFP_6.data,mutKNN,8,RBF,True,True,LapRLS,0.08,0,40,1.7543495496114094,0,0.5,0.2813295975547631
531,ace_ECFP_6.data,mutKNN,8,RBF,True,True,LapRLS,0.1,0,65,1.765687092145284,0,0.5,0.2803391626921038
532,ace_ECFP_6.data,mutKNN,8,HM,True,True,LapRLS,0.02,0,76,1.7810539603233335,0,0.5,0.3184275184275184
533,ace_ECFP_6.data,mutKNN,8,HM,True,True,LapRLS,0.05,0,127,1.7921725670496622,0,0.5,0.3230963883137796
534,ace_ECFP_6.data,mutKNN,8,HM,True,True,LapRLS,0.08,0,40,1.8028980811436968,0,0.5,0.2813295975547631
535,ace_ECFP_6.data,mutKNN,8,HM,True,True,LapRLS,0.1,0,65,1.8135415196418765,0,0.5,0.2803391626921038
536,ace_ECFP_6.data,mutKNN,8,LLE,True,True,LapRLS,0.02,0,76,1.8261218508084616,0,0.5,0.3184275184275184
537,ace_ECFP_6.data,mutKNN,8,LLE,True,True,LapRLS,0.05,0,127,1.837597056229909,0,0.5,0.3230963883137796
538,ace_ECFP_6.data,mutKNN,8,LLE,True,True,LapRLS,0.08,0,40,1.8492640495300288,0,0.5,0.2813295975547631
539,ace_ECFP_6.data,mutKNN,8,LLE,True,True,LapRLS,0.1,0,65,1.860054854551951,0,0.5,0.2803391626921038
540,ace_ECFP_6.data,symKNN,8,RBF,True,True,LapRLS,0.02,0,76,1.8746727148691813,0,0.5,0.3184275184275184
541,ace_ECFP_6.data,symKNN,8,RBF,True,True,LapRLS,0.05,0,127,1.885454229513804,0,0.5,0.3230963883137796
542,ace_ECFP_6.data,symKNN,8,RBF,True,True,LapRLS,0.08,0,40,1.896318789323171,0,0.5,0.2813295975547631
543,ace_ECFP_6.data,symKNN,8,RBF,True,True,LapRLS,0.1,0,65,1.9073007186253863,0,0.5,0.2803391626921038
544,ace_ECFP_6.data,symKNN,8,HM,True,True,LapRLS,0.02,0,76,1.924002182483673,0,0.5,0.3184275184275184
545,ace_ECFP_6.data,symKNN,8,HM,True,True,LapRLS,0.05,0,127,1.934351110458374,0,0.5,0.3230963883137796
546,ace_ECFP_6.data,symKNN,8,HM,True,True,LapRLS,0.08,0,40,1.9448984384536745,0,0.5,0.2813295975547631
547,ace_ECFP_6.data,symKNN,8,HM,True,True,LapRLS,0.1,0,65,1.9557494084040323,0,0.5,0.2803391626921038
548,ace_ECFP_6.data,symKNN,8,LLE,True,True,LapRLS,0.02,0,76,1.9688607096672053,0,0.5,0.3184275184275184
549,ace_ECFP_6.data,symKNN,8,LLE,True,True,LapRLS,0.05,0,127,1.9801034092903136,0,0.5,0.3230963883137796
550,ace_ECFP_6.data,symKNN,8,LLE,True,True,LapRLS,0.08,0,40,1.991216123104096,0,0.5,0.2813295975547631
551,ace_ECFP_6.data,symKNN,8,LLE,True,True,LapRLS,0.1,0,65,2.003416923681895,0,0.5,0.2803391626921038
552,ace_ECFP_6.data,symFKNN,8,RBF,True,True,LapRLS,0.02,0,76,2.0176661213239035,0,0.5,0.3184275184275184
553,ace_ECFP_6.data,symFKNN,8,RBF,True,True,LapRLS,0.05,0,127,2.0281607866287232,0,0.5,0.3230963883137796
554,ace_ECFP_6.data,symFKNN,8,RBF,True,True,LapRLS,0.08,0,40,2.0387638250986737,0,0.5,0.2813295975547631
555,ace_ECFP_6.data,symFKNN,8,RBF,True,True,LapRLS,0.1,0,65,2.050054327646891,0,0.5,0.2803391626921038
556,ace_ECFP_6.data,symFKNN,8,HM,True,True,LapRLS,0.02,0,76,2.065984996159872,0,0.5,0.3184275184275184
557,ace_ECFP_6.data,symFKNN,8,HM,True,True,LapRLS,0.05,0,127,2.077326234181722,0,0.5,0.3230963883137796
558,ace_ECFP_6.data,symFKNN,8,HM,True,True,LapRLS,0.08,0,40,2.088954762617747,0,0.5,0.2813295975547631
559,ace_ECFP_6.data,symFKNN,8,HM,True,True,LapRLS,0.1,0,65,2.099904239177704,0,0.5,0.2803391626921038
560,ace_ECFP_6.data,symFKNN,8,LLE,True,True,LapRLS,0.02,0,76,2.1132668058077493,0,0.5,0.3184275184275184
561,ace_ECFP_6.data,symFKNN,8,LLE,True,True,LapRLS,0.05,0,127,2.124015859762828,0,0.5,0.3230963883137796
562,ace_ECFP_6.data,symFKNN,8,LLE,True,True,LapRLS,0.08,0,40,2.134862983226776,0,0.5,0.2813295975547631
563,ace_ECFP_6.data,symFKNN,8,LLE,True,True,LapRLS,0.1,0,65,2.145695380369822,0,0.5,0.2803391626921038
564,ace_ECFP_6.data,MST,8,RBF,True,True,LapRLS,0.02,0,76,2.160462403297424,0,0.5,0.3184275184275184
565,ace_ECFP_6.data,MST,8,RBF,True,True,LapRLS,0.05,0,127,2.1714003562927244,0,0.5,0.3230963883137796
566,ace_ECFP_6.data,MST,8,RBF,True,True,LapRLS,0.08,0,40,2.182400008042653,0,0.5,0.2813295975547631
567,ace_ECFP_6.data,MST,8,RBF,True,True,LapRLS,0.1,0,65,2.1926144401232404,0,0.5,0.2803391626921038
568,ace_ECFP_6.data,MST,8,HM,True,True,LapRLS,0.02,0,76,2.2089638431866963,0,0.5,0.3184275184275184
569,ace_ECFP_6.data,MST,8,HM,True,True,LapRLS,0.05,0,127,2.2191516677538554,0,0.5,0.3230963883137796
570,ace_ECFP_6.data,MST,8,HM,True,True,LapRLS,0.08,0,40,2.2298609296480816,0,0.5,0.2813295975547631
571,ace_ECFP_6.data,MST,8,HM,True,True,LapRLS,0.1,0,65,2.24053772687912,0,0.5,0.2803391626921038
572,ace_ECFP_6.data,MST,8,LLE,True,True,LapRLS,0.02,0,76,2.2533851663271585,0,0.5,0.3184275184275184
573,ace_ECFP_6.data,MST,8,LLE,True,True,LapRLS,0.05,0,127,2.27757842540741,0,0.5,0.3230963883137796
574,ace_ECFP_6.data,MST,8,LLE,True,True,LapRLS,0.08,0,40,2.297709576288859,0,0.5,0.2813295975547631
575,ace_ECFP_6.data,MST,8,LLE,True,True,LapRLS,0.1,0,65,2.317762331167857,0,0.5,0.2803391626921038
576,ace_ECFP_6.data,mutKNN,10,RBF,True,True,LapRLS,0.02,0,76,2.340774675210317,0,0.5,0.3184275184275184
577,ace_ECFP_6.data,mutKNN,10,RBF,True,True,LapRLS,0.05,0,127,2.35641530752182,0,0.5,0.3230963883137796
578,ace_ECFP_6.data,mutKNN,10,RBF,True,True,LapRLS,0.08,0,40,2.371934370199839,0,0.5,0.2813295975547631
579,ace_ECFP_6.data,mutKNN,10,RBF,True,True,LapRLS,0.1,0,65,2.3872650504112243,0,0.5,0.2803391626921038
580,ace_ECFP_6.data,mutKNN,10,HM,True,True,LapRLS,0.02,0,76,2.4075507442156474,0,0.5,0.3184275184275184
581,ace_ECFP_6.data,mutKNN,10,HM,True,True,LapRLS,0.05,0,127,2.419427231947581,0,0.5,0.3230963883137796
582,ace_ECFP_6.data,mutKNN,10,HM,True,True,LapRLS,0.08,0,40,2.4351863622665406,0,0.5,0.2813295975547631
583,ace_ECFP_6.data,mutKNN,10,HM,True,True,LapRLS,0.1,0,65,2.449033304055532,0,0.5,0.2803391626921038
584,ace_ECFP_6.data,mutKNN,10,LLE,True,True,LapRLS,0.02,0,76,2.465995387236277,0,0.5,0.3184275184275184
585,ace_ECFP_6.data,mutKNN,10,LLE,True,True,LapRLS,0.05,0,127,2.4814470609029136,0,0.5,0.3230963883137796
586,ace_ECFP_6.data,mutKNN,10,LLE,True,True,LapRLS,0.08,0,40,2.497307741641998,0,0.5,0.2813295975547631
587,ace_ECFP_6.data,mutKNN,10,LLE,True,True,LapRLS,0.1,0,65,2.514022938410441,0,0.5,0.2803391626921038
588,ace_ECFP_6.data,symKNN,10,RBF,True,True,LapRLS,0.02,0,76,2.535422134399414,0,0.5,0.3184275184275184
589,ace_ECFP_6.data,symKNN,10,RBF,True,True,LapRLS,0.05,0,127,2.553148146470388,0,0.5,0.3230963883137796
590,ace_ECFP_6.data,symKNN,10,RBF,True,True,LapRLS,0.08,0,40,2.570887792110443,0,0.5,0.2813295975547631
591,ace_ECFP_6.data,symKNN,10,RBF,True,True,LapRLS,0.1,0,65,2.589148469765981,0,0.5,0.2803391626921038
592,ace_ECFP_6.data,symKNN,10,HM,True,True,LapRLS,0.02,0,76,2.6168290177981057,0,0.5,0.3184275184275184
593,ace_ECFP_6.data,symKNN,10,HM,True,True,LapRLS,0.05,0,127,2.6358563542366027,0,0.5,0.3230963883137796
594,ace_ECFP_6.data,symKNN,10,HM,True,True,LapRLS,0.08,0,40,2.6541339635849,0,0.5,0.2813295975547631
595,ace_ECFP_6.data,symKNN,10,HM,True,True,LapRLS,0.1,0,65,2.675537478923798,0,0.5,0.2803391626921038
596,ace_ECFP_6.data,symKNN,10,LLE,True,True,LapRLS,0.02,0,76,2.696123417218526,0,0.5,0.3184275184275184
597,ace_ECFP_6.data,symKNN,10,LLE,True,True,LapRLS,0.05,0,127,2.710737939675649,0,0.5,0.3230963883137796
598,ace_ECFP_6.data,symKNN,10,LLE,True,True,LapRLS,0.08,0,40,2.724832391738892,0,0.5,0.2813295975547631
599,ace_ECFP_6.data,symKNN,10,LLE,True,True,LapRLS,0.1,0,65,2.737624216079712,0,0.5,0.2803391626921038
600,ace_ECFP_6.data,symFKNN,10,RBF,True,True,LapRLS,0.02,0,76,2.7543221433957417,0,0.5,0.3184275184275184
601,ace_ECFP_6.data,symFKNN,10,RBF,True,True,LapRLS,0.05,0,127,2.767378012339274,0,0.5,0.3230963883137796
602,ace_ECFP_6.data,symFKNN,10,RBF,True,True,LapRLS,0.08,0,40,2.779367085297902,0,0.5,0.2813295975547631
603,ace_ECFP_6.data,symFKNN,10,RBF,True,True,LapRLS,0.1,0,65,2.790581401189168,0,0.5,0.2803391626921038
604,ace_ECFP_6.data,symFKNN,10,HM,True,True,LapRLS,0.02,0,76,2.8070497075716654,0,0.5,0.3184275184275184
605,ace_ECFP_6.data,symFKNN,10,HM,True,True,LapRLS,0.05,0,127,2.818291958173116,0,0.5,0.3230963883137796
606,ace_ECFP_6.data,symFKNN,10,HM,True,True,LapRLS,0.08,0,40,2.829220342636108,0,0.5,0.2813295975547631
607,ace_ECFP_6.data,symFKNN,10,HM,True,True,LapRLS,0.1,0,65,2.840203972657521,0,0.5,0.2803391626921038
608,ace_ECFP_6.data,symFKNN,10,LLE,True,True,LapRLS,0.02,0,76,2.854202381769816,0,0.5,0.3184275184275184
609,ace_ECFP_6.data,symFKNN,10,LLE,True,True,LapRLS,0.05,0,127,2.8652233362197874,0,0.5,0.3230963883137796
610,ace_ECFP_6.data,symFKNN,10,LLE,True,True,LapRLS,0.08,0,40,2.876988331476847,0,0.5,0.2813295975547631
611,ace_ECFP_6.data,symFKNN,10,LLE,True,True,LapRLS,0.1,0,65,2.887996780872345,0,0.5,0.2803391626921038
612,ace_ECFP_6.data,MST,10,RBF,True,True,LapRLS,0.02,0,76,2.9031014998753863,0,0.5,0.3184275184275184
613,ace_ECFP_6.data,MST,10,RBF,True,True,LapRLS,0.05,0,127,2.913265069325765,0,0.5,0.3230963883137796
614,ace_ECFP_6.data,MST,10,RBF,True,True,LapRLS,0.08,0,40,2.924135331312816,0,0.5,0.2813295975547631
615,ace_ECFP_6.data,MST,10,RBF,True,True,LapRLS,0.1,0,65,2.93444398244222,0,0.5,0.2803391626921038
616,ace_ECFP_6.data,MST,10,HM,True,True,LapRLS,0.02,0,76,2.950845436255137,0,0.5,0.3184275184275184
617,ace_ECFP_6.data,MST,10,HM,True,True,LapRLS,0.05,0,127,2.9620742003122964,0,0.5,0.3230963883137796
618,ace_ECFP_6.data,MST,10,HM,True,True,LapRLS,0.08,0,40,2.9737776637077333,0,0.5,0.2813295975547631
619,ace_ECFP_6.data,MST,10,HM,True,True,LapRLS,0.1,0,65,2.986859480539957,0,0.5,0.2803391626921038
620,ace_ECFP_6.data,MST,10,LLE,True,True,LapRLS,0.02,0,76,3.000695737202962,0,0.5,0.3184275184275184
621,ace_ECFP_6.data,MST,10,LLE,True,True,LapRLS,0.05,0,127,3.0121410131454467,0,0.5,0.3230963883137796
622,ace_ECFP_6.data,MST,10,LLE,True,True,LapRLS,0.08,0,40,3.022724962234497,0,0.5,0.2813295975547631
623,ace_ECFP_6.data,MST,10,LLE,True,True,LapRLS,0.1,0,65,3.03331071138382,0,0.5,0.2803391626921038
624,ace_ECFP_6.data,mutKNN,12,RBF,True,True,LapRLS,0.02,0,76,3.047664399941762,0,0.5,0.3184275184275184
